Date,Filename,Original Size (B),Optimized To (B),Savings (%)
8/23/2014 2:25:47 AM,Content/Templates/37862/site/images/2page_img1.jpg,13200,12983,1.6
8/23/2014 2:25:48 AM,Content/Templates/37862/site/images/1page_img3.jpg,22096,21513,2.6
8/23/2014 2:25:48 AM,Content/Templates/37862/site/images/1page_img2.jpg,27306,26405,3.3
8/23/2014 2:25:48 AM,Content/Templates/37862/site/images/1page_img1.jpg,15913,15778,0.8
8/23/2014 2:25:48 AM,Content/Templates/37861/site/images/submenu.jpg,1565,1565,-13.5
8/23/2014 2:25:48 AM,Content/Templates/37861/site/images/submenu-hover.jpg,376,376,-59
8/23/2014 2:25:49 AM,Content/Templates/37861/site/images/slide5.jpg,180975,176163,2.7
8/23/2014 2:25:50 AM,Content/Templates/37861/site/images/slide4.jpg,245327,233859,4.7
8/23/2014 2:25:50 AM,Content/Templates/37861/site/images/slide3.jpg,233986,225186,3.8
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/slide2.jpg,214072,206371,3.6
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/slide1.jpg,250171,235901,5.7
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/pagination-bg.jpg,336,336,-64
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/menu-hover.jpg,758,758,-26.5
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/lineV.jpg,304,304,-70.7
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/lineH.jpg,304,304,-70.7
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/header-line.jpg,314,314,-68.5
8/23/2014 2:25:51 AM,Content/Templates/37861/site/images/bg-header.jpg,76559,73824,3.6
8/23/2014 2:25:52 AM,Content/Templates/37765/site/images/slide3.jpg,282718,272352,3.7
8/23/2014 2:25:53 AM,Content/Templates/37765/site/images/slide2.jpg,194764,188034,3.5
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/slide1.jpg,177849,170841,3.9
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/menu-hover.jpg,359,359,-60.7
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/line-img.jpg,642,642,-33.8
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/bg-slider4.jpg,2229,2229,-10.3
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/bg-slider3.jpg,3134,3134,-6.8
8/23/2014 2:25:54 AM,Content/Templates/37765/site/images/bg-main.jpg,18030,17669,2
8/23/2014 2:25:55 AM,Content/Templates/37765/site/images/bg-header2.jpg,116607,113584,2.6
8/23/2014 2:25:56 AM,Content/Templates/37765/site/images/bg-header.jpg,136537,132877,2.7
8/23/2014 2:25:56 AM,Content/Templates/37765/site/images/bg-footer.jpg,27145,26740,1.5
8/23/2014 2:25:56 AM,Content/Templates/37765/site/images/bg-body.jpg,1264,1264,-15.1
8/23/2014 2:25:57 AM,Content/Templates/37752/site/images/image-3.jpg,132923,124230,6.5
8/23/2014 2:25:58 AM,Content/Templates/37752/site/images/image-2.jpg,179522,168986,5.9
8/23/2014 2:25:58 AM,Content/Templates/37752/site/images/image-1.jpg,167024,156657,6.2
8/23/2014 2:25:58 AM,Content/Templates/37721/site/images/subscr-button.jpg,352,352,-62.2
8/23/2014 2:25:58 AM,Content/Templates/37721/site/images/slider-button.jpg,407,407,-55
8/23/2014 2:26:00 AM,Content/Templates/37721/site/images/slide4.jpg,377667,356480,5.6
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/slide3.jpg,285629,268018,6.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/slide2.jpg,267581,253509,5.3
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/slide1.jpg,320731,303015,5.5
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/quotes2-2.jpg,814,814,-30.3
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/pag-line.jpg,344,344,-64.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/menu-line.jpg,321,321,-67
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/marker.jpg,1503,1503,-17.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/lineH2.jpg,305,305,-70.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/lineH.jpg,305,305,-70.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/bg2.jpg,3851,3851,-7.2
8/23/2014 2:26:01 AM,Content/Templates/37721/site/images/bg-pagination.jpg,340,340,-63.5
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/bg-light.jpg,689544,686471,0.4
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/bg-body.jpg,3215,3215,-7.2
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/4page_img5.jpg,10609,10292,3
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/4page_img4.jpg,8104,7833,3.3
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/4page_img3.jpg,16549,15937,3.7
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/4page_img2.jpg,8736,8434,3.5
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/4page_img1.jpg,12383,11900,3.9
8/23/2014 2:26:02 AM,Content/Templates/37721/site/images/3page_img4.jpg,19481,19080,2.1
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img8.jpg,10731,10577,1.4
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img7.jpg,14035,13739,2.1
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img6.jpg,25124,24274,3.4
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img5.jpg,25447,24778,2.6
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img4.jpg,20766,20262,2.4
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img3.jpg,24660,23786,3.5
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img2.jpg,24784,23962,3.3
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/2page_img1.jpg,28584,27663,3.2
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/1page_img8.jpg,21405,20996,1.9
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/1page_img7.jpg,17829,17169,3.7
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/1page_img6.jpg,18772,18165,3.2
8/23/2014 2:26:03 AM,Content/Templates/37721/site/images/1page_img5.jpg,21214,20512,3.3
8/23/2014 2:26:03 AM,Content/Templates/37685/site/images/pagination.jpg,1547,1547,-14.8
8/23/2014 2:26:03 AM,Content/Templates/37685/site/images/page5-img8.jpg,7240,7139,1.4
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img7.jpg,7866,7768,1.2
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img6.jpg,5853,5830,0.4
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img5.jpg,5334,5334,-0.4
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img4.jpg,9207,9042,1.8
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img3.jpg,6260,6188,1.2
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img2.jpg,7156,7077,1.1
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page5-img1.jpg,8349,8267,1
8/23/2014 2:26:04 AM,Content/Templates/37685/site/images/page4-img4.jpg,40870,39137,4.2
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page4-img3.jpg,50640,48890,3.5
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page4-img2.jpg,62123,60203,3.1
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page4-img1.jpg,49416,48569,1.7
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page3-img4.jpg,23676,22702,4.1
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page3-img3.jpg,54115,51959,4
8/23/2014 2:26:05 AM,Content/Templates/37685/site/images/page3-img2.jpg,78123,76293,2.3
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page3-img1.jpg,51962,50077,3.6
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page2-img1.jpg,49857,48165,3.4
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page1-img6.jpg,7962,7962,-0.5
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page1-img5.jpg,8926,8915,0.1
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page1-img4.jpg,6777,6777,-0.1
8/23/2014 2:26:06 AM,Content/Templates/37685/site/images/page1-img3.jpg,8077,8077,-0.8
8/23/2014 2:26:07 AM,Content/Templates/37685/site/images/page1-img2.jpg,7537,7537,-0.4
8/23/2014 2:26:07 AM,Content/Templates/37685/site/images/page1-img1.jpg,8110,8110,-0.5
8/23/2014 2:26:07 AM,Content/Templates/37685/site/images/image-4.jpg,236856,224728,5.1
8/23/2014 2:26:08 AM,Content/Templates/37685/site/images/image-3.jpg,259129,244294,5.7
8/23/2014 2:26:08 AM,Content/Templates/37685/site/images/image-2.jpg,304018,287402,5.5
8/23/2014 2:26:09 AM,Content/Templates/37685/site/images/image-1.jpg,435389,413854,4.9
8/23/2014 2:26:09 AM,Content/Templates/37685/site/images/body-bg.jpg,11050,11050,-2.2
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/user.jpg,3621,3621,-4.5
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/page4-img5.jpg,21212,20797,2
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/page4-img4.jpg,16767,16355,2.5
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/page4-img3.jpg,15802,15320,3.1
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/page4-img2.jpg,16540,16078,2.8
8/23/2014 2:26:09 AM,Content/Templates/37517/site/images/page4-img1.jpg,90049,86034,4.5
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page3-img4.jpg,89753,85823,4.4
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page3-img3.jpg,61365,58603,4.5
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page3-img2.jpg,54563,51993,4.7
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page3-img1.jpg,92871,88443,4.8
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page2-img2.jpg,25637,24600,4
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page1-img3.jpg,54856,52383,4.5
8/23/2014 2:26:10 AM,Content/Templates/37517/site/images/page1-img2.jpg,60618,58090,4.2
8/23/2014 2:26:11 AM,Content/Templates/37517/site/images/page1-img1.jpg,87541,84771,3.2
8/23/2014 2:26:11 AM,Content/Templates/37517/site/images/img3.jpg,54856,52383,4.5
8/23/2014 2:26:11 AM,Content/Templates/37517/site/images/img2.jpg,60618,58090,4.2
8/23/2014 2:26:11 AM,Content/Templates/37517/site/images/img1.jpg,87541,84771,3.2
8/23/2014 2:26:13 AM,Content/Templates/37517/site/images/image-5.jpg,560065,533730,4.7
8/23/2014 2:26:14 AM,Content/Templates/37517/site/images/image-4.jpg,328409,310134,5.6
8/23/2014 2:26:14 AM,Content/Templates/37517/site/images/image-3.jpg,439696,415290,5.6
8/23/2014 2:26:15 AM,Content/Templates/37517/site/images/image-2.jpg,495988,469269,5.4
8/23/2014 2:26:15 AM,Content/Templates/37517/site/images/image-1.jpg,396548,375493,5.3
8/23/2014 2:26:15 AM,Content/Templates/37517/site/images/carousel-img3.jpg,39333,37614,4.4
8/23/2014 2:26:15 AM,Content/Templates/37517/site/images/carousel-img2.jpg,37512,36010,4
8/23/2014 2:26:16 AM,Content/Templates/37517/site/images/carousel-img1.jpg,34340,32783,4.5
8/23/2014 2:26:16 AM,Content/Templates/37517/site/images/body-bg.jpg,3377,3377,-7.6
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/tabs-hover.jpg,327,327,-66.4
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/menu.jpg,386,386,-58.5
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/menu-line.jpg,328,328,-66.2
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/bg-links.jpg,326,326,-67.2
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/1page_img6.jpg,2020,2020,-5.3
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/1page_img5.jpg,2109,2109,-4.6
8/23/2014 2:26:16 AM,Content/Templates/37374/site/images/1page_img4.jpg,2507,2507,-3.6
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/slide3.jpg,32075,32075,-1.4
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/slide2.jpg,35722,34744,2.7
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/slide1.jpg,31306,30251,3.4
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/button.jpg,342,342,-64
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/4page_img5.jpg,10075,10075,-0.2
8/23/2014 2:26:16 AM,Content/Templates/37359/site/images/4page_img4.jpg,7716,7716,-0.7
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/4page_img3.jpg,10992,10992,-0.7
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/4page_img2.jpg,12636,12535,0.8
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/4page_img1.jpg,10388,10388,-0.4
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img6.jpg,4899,4899,-4.4
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img5.jpg,5202,5202,-3.8
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img4.jpg,5664,5664,-4
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img3.jpg,5257,5257,-3.6
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img2.jpg,5691,5691,-2.2
8/23/2014 2:26:17 AM,Content/Templates/37359/site/images/2page_img1.jpg,9648,9648,-0.7
8/23/2014 2:26:17 AM,Content/Templates/37173/site/images/slide4.jpg,178007,169725,4.7
8/23/2014 2:26:17 AM,Content/Templates/37173/site/images/slide3.jpg,158188,151261,4.4
8/23/2014 2:26:18 AM,Content/Templates/37173/site/images/slide2.jpg,173881,165387,4.9
8/23/2014 2:26:18 AM,Content/Templates/37173/site/images/slide1.jpg,140059,136352,2.6
8/23/2014 2:26:18 AM,Content/Templates/37173/site/images/person3.jpg,5466,5466,-1.5
8/23/2014 2:26:18 AM,Content/Templates/37173/site/images/person2.jpg,5104,5104,-2.2
8/23/2014 2:26:18 AM,Content/Templates/37173/site/images/person1.jpg,5401,5401,-1.6
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/img1.jpg,17983,17652,1.8
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon2.jpg,7485,7485,-1.4
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon1.jpg,7203,7203,-1.8
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon-services4.jpg,3796,3796,-3.8
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon-services3.jpg,1929,1929,-10.2
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon-services2.jpg,4353,4353,-1.5
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/icon-services1.jpg,3242,3242,-6.5
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/2page-img3.jpg,20607,20332,1.3
8/23/2014 2:26:19 AM,Content/Templates/37173/site/images/2page-img2.jpg,21698,21174,2.4
8/23/2014 2:26:20 AM,Content/Templates/37173/site/images/2page-img1.jpg,23032,22448,2.5
8/23/2014 2:26:27 AM,images/templates/thumbnails/42806.png,73632,62460,15.2
8/23/2014 2:26:31 AM,images/templates/thumbnails/42180.png,29363,24561,16.4
8/23/2014 2:26:39 AM,images/templates/thumbnails/41990.png,60371,51964,13.9
8/23/2014 2:26:42 AM,images/templates/thumbnails/41832.png,30895,26550,14.1
8/23/2014 2:26:49 AM,images/templates/thumbnails/41655.png,72184,60786,15.8
8/23/2014 2:26:52 AM,images/templates/thumbnails/41405.png,40979,33382,18.5
8/23/2014 2:27:00 AM,images/templates/thumbnails/41404.png,41221,40465,1.8
8/23/2014 2:27:06 AM,images/templates/thumbnails/41403.png,37810,32644,13.7
8/23/2014 2:27:11 AM,images/templates/thumbnails/41261.png,36365,26497,27.1
8/23/2014 2:27:15 AM,images/templates/thumbnails/41211.png,59017,48390,18
8/23/2014 2:27:23 AM,images/templates/thumbnails/41210.png,48434,41306,14.7
8/23/2014 2:27:29 AM,images/templates/thumbnails/41192.png,50081,40288,19.6
8/23/2014 2:27:36 AM,images/templates/thumbnails/41184.png,75726,65375,13.7
8/23/2014 2:27:39 AM,images/templates/thumbnails/41179.png,28667,23663,17.5
8/23/2014 2:27:48 AM,images/templates/thumbnails/41009.png,32886,26893,18.2
8/23/2014 2:27:52 AM,images/templates/thumbnails/40952.png,44049,36046,18.2
8/23/2014 2:27:58 AM,images/templates/thumbnails/40659.png,59082,50686,14.2
8/23/2014 2:28:03 AM,images/templates/thumbnails/40654.png,59680,55971,6.2
8/23/2014 2:28:08 AM,images/templates/thumbnails/40653.png,66544,56058,15.8
8/23/2014 2:28:10 AM,images/templates/thumbnails/40652.png,55652,47921,13.9
8/23/2014 2:28:16 AM,images/templates/thumbnails/40647.png,83246,72718,12.6
8/23/2014 2:28:20 AM,images/templates/thumbnails/40601.png,34773,29874,14.1
8/23/2014 2:28:27 AM,images/templates/thumbnails/40591.png,58754,51184,12.9
8/23/2014 2:28:30 AM,images/templates/thumbnails/40548.png,48694,46149,5.2
8/23/2014 2:28:33 AM,images/templates/thumbnails/40505.png,46061,34104,26
8/23/2014 2:28:40 AM,images/templates/thumbnails/40461.png,70948,68443,3.5
8/23/2014 2:28:46 AM,images/templates/thumbnails/40454.png,72719,63848,12.2
8/23/2014 2:28:50 AM,images/templates/thumbnails/40452.png,85082,72947,14.3
8/23/2014 2:28:56 AM,images/templates/thumbnails/40451.png,68929,59885,13.1
8/23/2014 2:29:00 AM,images/templates/thumbnails/40450.png,61131,49687,18.7
8/23/2014 2:29:08 AM,images/templates/thumbnails/40311.png,83004,72744,12.4
8/23/2014 2:29:15 AM,images/templates/thumbnails/40310.png,70518,61159,13.3
8/23/2014 2:29:19 AM,images/templates/thumbnails/40263.png,62945,54556,13.3
8/23/2014 2:29:23 AM,images/templates/thumbnails/40236.png,66515,56017,15.8
8/23/2014 2:29:30 AM,images/templates/thumbnails/40235.png,63474,55322,12.8
8/23/2014 2:29:35 AM,images/templates/thumbnails/40234.png,71521,59671,16.6
8/23/2014 2:29:39 AM,images/templates/thumbnails/40233.png,61619,48653,21
8/23/2014 2:29:45 AM,images/templates/thumbnails/40189.png,33716,29328,13
8/23/2014 2:29:51 AM,images/templates/thumbnails/40188.png,48329,46564,3.7
8/23/2014 2:29:57 AM,images/templates/thumbnails/40187.png,33212,32070,3.4
8/23/2014 2:30:03 AM,images/templates/thumbnails/40086.png,35220,34438,2.2
8/23/2014 2:30:08 AM,images/templates/thumbnails/40034.png,45800,36700,19.9
8/23/2014 2:30:13 AM,images/templates/thumbnails/40017.png,85019,84429,0.7
8/23/2014 2:30:15 AM,images/templates/thumbnails/39975.png,25217,20388,19.1
8/23/2014 2:30:23 AM,images/templates/thumbnails/39974.png,70191,67729,3.5
8/23/2014 2:30:26 AM,images/templates/thumbnails/39966.png,66862,56972,14.8
8/23/2014 2:30:28 AM,images/templates/thumbnails/39965.png,45754,37993,17
8/23/2014 2:30:34 AM,images/templates/thumbnails/39964.png,58914,47906,18.7
8/23/2014 2:30:39 AM,images/templates/thumbnails/39925.png,35469,29039,18.1
8/23/2014 2:30:46 AM,images/templates/thumbnails/39920.png,77257,67790,12.3
8/23/2014 2:30:49 AM,images/templates/thumbnails/39870.png,53786,50661,5.8
8/23/2014 2:30:55 AM,images/templates/thumbnails/39817.png,37884,31300,17.4
8/23/2014 2:31:02 AM,images/templates/thumbnails/39816.png,29013,25038,13.7
8/23/2014 2:31:07 AM,images/templates/thumbnails/39815.png,52162,48402,7.2
8/23/2014 2:31:11 AM,images/templates/thumbnails/39814.png,55704,46745,16.1
8/23/2014 2:31:18 AM,images/templates/thumbnails/39813.png,49045,47004,4.2
8/23/2014 2:31:25 AM,images/templates/thumbnails/39608.png,36817,35547,3.4
8/23/2014 2:31:31 AM,images/templates/thumbnails/39607.png,55604,48653,12.5
8/23/2014 2:31:36 AM,images/templates/thumbnails/39606.png,51778,47512,8.2
8/23/2014 2:31:41 AM,images/templates/thumbnails/39554.png,37409,36862,1.5
8/23/2014 2:31:46 AM,images/templates/thumbnails/39459.png,53859,44766,16.9
8/23/2014 2:31:55 AM,images/templates/thumbnails/39458.png,75885,66969,11.7
8/23/2014 2:32:00 AM,images/templates/thumbnails/39455.png,55794,48802,12.5
8/23/2014 2:32:07 AM,images/templates/thumbnails/39379.png,64203,55779,13.1
8/23/2014 2:32:12 AM,images/templates/thumbnails/39378.png,53233,45912,13.8
8/23/2014 2:32:15 AM,images/templates/thumbnails/39376.png,27677,19538,29.4
8/23/2014 2:32:20 AM,images/templates/thumbnails/39324.png,32609,28144,13.7
8/23/2014 2:32:22 AM,images/templates/thumbnails/39291.png,32314,16994,47.4
8/23/2014 2:32:28 AM,images/templates/thumbnails/39257.png,34678,27568,20.5
8/23/2014 2:32:33 AM,images/templates/thumbnails/39201.png,29758,22126,25.6
8/23/2014 2:32:38 AM,images/templates/thumbnails/39158.png,53344,44731,16.1
8/23/2014 2:32:45 AM,images/templates/thumbnails/39120.png,51459,44591,13.3
8/23/2014 2:32:52 AM,images/templates/thumbnails/39110.png,65185,55274,15.2
8/23/2014 2:32:58 AM,images/templates/thumbnails/39098.png,70123,66470,5.2
8/23/2014 2:33:01 AM,images/templates/thumbnails/39097.png,41698,32522,22
8/23/2014 2:33:07 AM,images/templates/thumbnails/38797.png,66244,55740,15.9
8/23/2014 2:33:16 AM,images/templates/thumbnails/38730.png,42438,36623,13.7
8/23/2014 2:33:19 AM,images/templates/thumbnails/38615.png,59960,54919,8.4
8/23/2014 2:33:26 AM,images/templates/thumbnails/38614.png,71277,61889,13.2
8/23/2014 2:33:29 AM,images/templates/thumbnails/38557.png,31516,22155,29.7
8/23/2014 2:33:36 AM,images/templates/thumbnails/38509.png,22207,16079,27.6
8/23/2014 2:33:44 AM,images/templates/thumbnails/38508.png,34995,30591,12.6
8/23/2014 2:33:48 AM,images/templates/thumbnails/38446.png,69652,59000,15.3
8/23/2014 2:33:53 AM,images/templates/thumbnails/38426.png,37944,37006,2.5
8/23/2014 2:33:59 AM,images/templates/thumbnails/38403.png,36228,30418,16
8/23/2014 2:34:04 AM,images/templates/thumbnails/38389.png,67017,57061,14.9
8/23/2014 2:34:09 AM,images/templates/thumbnails/38267.png,71337,56562,20.7
8/23/2014 2:34:13 AM,images/templates/thumbnails/38257.png,66823,62995,5.7
8/23/2014 2:34:17 AM,images/templates/thumbnails/38095.png,36808,32817,10.8
8/23/2014 2:34:21 AM,images/templates/thumbnails/38011.png,36576,31107,15
8/23/2014 2:34:26 AM,images/templates/thumbnails/37903.png,71646,67716,5.5
8/23/2014 2:34:29 AM,images/templates/thumbnails/37902.png,75352,72598,3.7
8/23/2014 2:34:32 AM,images/templates/thumbnails/37862.png,71709,61497,14.2
8/23/2014 2:34:42 AM,images/templates/thumbnails/37861.png,93617,82472,11.9
8/23/2014 2:34:46 AM,images/templates/thumbnails/37765.png,90175,77761,13.8
8/23/2014 2:34:53 AM,images/templates/thumbnails/37752.png,34001,28680,15.6
8/23/2014 2:35:02 AM,images/templates/thumbnails/37721.png,68526,59758,12.8
8/23/2014 2:35:04 AM,images/templates/thumbnails/37685.png,71383,58552,18
8/23/2014 2:35:09 AM,images/templates/thumbnails/37517.png,77602,76174,1.8
8/23/2014 2:35:13 AM,images/templates/thumbnails/37374.png,36859,27139,26.4
8/23/2014 2:35:18 AM,images/templates/thumbnails/37359.png,37731,36836,2.4
8/23/2014 2:35:22 AM,images/templates/thumbnails/37173.png,55420,46425,16.2
9/2/2014 6:23:24 PM,Content/Templates/ThumbsSmall/40659.png,35671,34245,4
9/2/2014 6:23:30 PM,Content/Templates/ThumbsSmall/40461.png,44587,44259,0.7
9/2/2014 6:23:30 PM,Content/Templates/ThumbsSmall/40454.png,42555,42179,0.9
9/2/2014 6:23:31 PM,Content/Templates/ThumbsSmall/40452.png,48880,45747,6.4
9/2/2014 6:23:32 PM,Content/Templates/ThumbsSmall/40451.png,32313,31318,3.1
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40450.png,33775,30168,10.7
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40311.png,49018,46880,4.4
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40310.png,33983,32445,4.5
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40263.png,35100,33755,3.8
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40236.png,33152,30515,8
9/2/2014 6:23:33 PM,Content/Templates/ThumbsSmall/40235.png,31601,29872,5.5
9/2/2014 6:23:36 PM,Content/Templates/ThumbsSmall/40234.png,37810,35290,6.7
9/2/2014 6:23:36 PM,Content/Templates/ThumbsSmall/40233.png,30623,27359,10.7
9/2/2014 6:23:36 PM,Content/Templates/ThumbsSmall/40189.png,20924,19107,8.7
9/2/2014 6:23:39 PM,Content/Templates/ThumbsSmall/40188.png,32203,29726,7.7
9/2/2014 6:23:39 PM,Content/Templates/ThumbsSmall/40187.png,25026,22820,8.8
9/2/2014 6:23:39 PM,Content/Templates/ThumbsSmall/40086.png,22346,20880,6.6
9/2/2014 6:23:42 PM,Content/Templates/ThumbsSmall/40034.png,27376,24495,10.5
9/2/2014 6:23:44 PM,Content/Templates/ThumbsSmall/40017.png,55572,55322,0.4
9/2/2014 6:23:48 PM,Content/Templates/ThumbsSmall/39975.png,14958,12705,15.1
9/2/2014 6:23:49 PM,Content/Templates/ThumbsSmall/39974.png,41291,39824,3.6
9/2/2014 6:23:51 PM,Content/Templates/ThumbsSmall/39966.png,33836,31837,5.9
9/2/2014 6:23:54 PM,Content/Templates/ThumbsSmall/39965.png,29813,28304,5.1
9/2/2014 6:23:56 PM,Content/Templates/ThumbsSmall/39964.png,35040,31125,11.2
9/2/2014 6:23:58 PM,Content/Templates/ThumbsSmall/39925.png,23516,18746,20.3
9/2/2014 6:24:01 PM,Content/Templates/ThumbsSmall/39920.png,43965,41606,5.4
9/2/2014 6:24:03 PM,Content/Templates/ThumbsSmall/39870.png,34676,32106,7.4
9/2/2014 6:24:05 PM,Content/Templates/ThumbsSmall/39817.png,21865,18558,15.1
9/2/2014 6:24:09 PM,Content/Templates/ThumbsSmall/39816.png,17509,15946,8.9
9/2/2014 6:24:11 PM,Content/Templates/ThumbsSmall/39815.png,32114,30336,5.5
9/2/2014 6:24:14 PM,Content/Templates/ThumbsSmall/39814.png,30669,29018,5.4
9/2/2014 6:24:17 PM,Content/Templates/ThumbsSmall/39813.png,32203,29748,7.6
9/2/2014 6:24:20 PM,Content/Templates/ThumbsSmall/39608.png,24096,21497,10.8
9/2/2014 6:24:22 PM,Content/Templates/ThumbsSmall/39607.png,30105,28646,4.8
9/2/2014 6:24:26 PM,Content/Templates/ThumbsSmall/39606.png,28979,25701,11.3
9/2/2014 6:24:29 PM,Content/Templates/ThumbsSmall/39554.png,21871,20578,5.9
9/2/2014 6:24:31 PM,Content/Templates/ThumbsSmall/39459.png,30114,25917,13.9
9/2/2014 6:24:36 PM,Content/Templates/ThumbsSmall/39458.png,46739,46465,0.6
9/2/2014 6:24:38 PM,Content/Templates/ThumbsSmall/39455.png,28962,26930,7
